Month,WardLabel,Municipali,latitude,longitude,LST_Surface_C,Air_Temp_C,Soil_Moisture,NDWI_Water,Habitat_Vegetation_Index,Agric_Percentage,Population_Density_Per_KM2,Habitat_Class_Code
Jan 2025,LIM331_20,Greater Giyani Local Municipality,-23.18729734916556,30.730683651787103,27.978915255727728,24.977655562888128,0.3107692338541647,-0.2802813187565019,0.6220521882862325,0.056111403662746466,96.55175484808169,20.0
Jan 2025,LIM331_21,Greater Giyani Local Municipality,-23.361716676879023,30.691033792730913,27.71289941596311,25.168899856355626,0.3180187042918222,-0.28775747149041364,0.680595265248227,0.055546099290780145,84.92131249510572,20.0
Jan 2025,LIM331_22,Greater Giyani Local Municipality,-23.46527422014374,30.876836417795214,27.086270437920128,25.706498494650674,0.3010727838138313,-0.3212340093433379,0.6610485071942449,0.010452814219212866,40.37628769971154,20.0
Jan 2025,LIM331_23,Greater Giyani Local Municipality,-23.58218063998456,30.8879363670652,28.001698566837376,25.804918347509872,0.3005309114931671,-0.31840603766449954,0.6349014011849063,0.016225132123741885,33.356634097868124,20.0
Jan 2025,LIM331_24,Greater Giyani Local Municipality,-23.51975870798855,30.724128243665007,27.908893061536933,25.319137040002918,0.31597276332804375,-0.3288370147710539,0.6202173705931419,0.08864205119199188,61.66551066838325,20.0
Jan 2025,LIM331_25,Greater Giyani Local Municipality,-23.574560147630617,30.6733589258611,28.23497413274286,25.2725506489522,0.325518887227689,-0.33530153162726306,0.6188512706623186,0.09479365793320589,137.78575609024887,20.0
Jan 2025,LIM331_26,Greater Giyani Local Municipality,-23.44068706816,30.70658022575662,27.81296812550098,25.219157892856717,0.3177857694244713,-0.2974543799479301,0.6596266016804515,0.020710253380596032,51.77963316150921,20.0
Jan 2025,LIM331_27,Greater Giyani Local Municipality,-23.631153566395064,30.825894274524007,27.951813524831394,25.7138559139247,0.30894829353964615,-0.32709349273704924,0.6668420602081272,0.026090188305252726,44.75657470462662,20.0
Jan 2025,LIM331_28,Greater Giyani Local Municipality,-23.631773423159924,30.741583832098964,28.023642491719652,25.492699917344574,0.320906337582787,-0.33323280768085173,0.6689488659893099,0.06972600760822459,97.77388537400402,20.0
Jan 2025,LIM331_29,Greater Giyani Local Municipality,-23.585842963255274,31.01142812954051,28.486558531041034,25.991267696016582,0.2883529494930023,-0.3244836562315198,0.630184851522473,0.018934525951438505,28.553135990044986,20.0
Jan 2025,LIM331_30,Greater Giyani Local Municipality,-23.249762336579874,30.63253819060287,27.49070224607706,24.76968095768381,0.3231643239238484,-0.31011204777182694,0.6738001014584656,0.05808497146480659,53.62535632085811,20.0
Jan 2025,LIM331_31,Greater Giyani Local Municipality,-23.37473640578656,30.85357350394366,27.490820226932634,25.58816701899548,0.30142872960508754,-0.318314817191755,0.6826520342837152,0.04488368025188036,39.22098597950698,20.0
Jan 2025,LIM332_1,Greater Letaba Local Municipality,-23.601973362361893,30.331150471565532,26.569798600098796,23.19465534041918,0.34373153186157035,-0.27743002969191116,0.6806900314989811,0.038354641467481944,224.58129994486353,10.0
Jan 2025,LIM332_2,Greater Letaba Local Municipality,-23.66188350301666,30.267654193606226,26.86712002647361,23.298482364459964,0.3481416043952026,-0.3007432257870151,0.5950118079887878,0.0,843.5340628279837,10.0
Jan 2025,LIM332_3,Greater Letaba Local Municipality,-23.647075273118332,30.22943889824001,28.082044726525176,22.991826198782316,0.35632529332651486,-0.21529395100342702,0.4366707329317269,0.0,1376.1508153923546,50.0
Jan 2025,LIM332_4,Greater Letaba Local Municipality,-23.637754690259378,30.219442987056397,27.949388061245624,23.023311438611756,0.3511087150983913,-0.2516952917201781,0.48288449720670396,0.0,1385.0838565293636,20.0
Jan 2025,LIM332_5,Greater Letaba Local Municipality,-23.629555125522018,30.261052024969878,26.04491212873988,23.125792220734468,0.3480212018847647,-0.2643508897222334,0.6520472347519122,0.0,365.2902350077482,10.0
Jan 2025,LIM332_6,Greater Letaba Local Municipality,-23.643289341622467,30.281626851240688,27.06308233920964,23.188040728838818,0.3446942498905812,-0.29390299956559574,0.6279920979020979,0.0,740.4186027714143,10.0
Jan 2025,LIM332_7,Greater Letaba Local Municipality,-23.62275233364274,30.304861466117554,27.357318633387354,23.165359279673623,0.34398626512096775,-0.2836166313381772,0.6408014397120575,0.0,299.7602877741107,10.0
Jan 2025,LIM332_8,Greater Letaba Local Municipality,-23.674740374922195,30.235301689180663,25.80176187227623,22.9212850343942,0.37446929302883547,-0.27580911503349353,0.5996456391687659,0.0,441.7690405792202,10.0
Jan 2025,LIM332_9,Greater Letaba Local Municipality,-23.633053755113966,29.97696771012678,27.631903843427153,22.169958506146802,0.35376428896862316,-0.35623759040169706,0.6159757248080241,0.039962388340385534,211.02572887326752,20.0
Jan 2025,LIM332_10,Greater Letaba Local Municipality,-23.604931514754657,29.996569480727718,28.592501602282123,22.206346027825475,0.35322589258993825,-0.32340864770134614,0.5131951490514906,0.08292682926829267,792.6690937542334,50.0
Jan 2025,LIM332_11,Greater Letaba Local Municipality,-23.593682925029654,30.36428901357419,27.424199820334227,23.562454458477244,0.3405334681710221,-0.2822519793032106,0.6214306640068399,0.0,325.14331502517194,20.0
Jan 2025,LIM332_12,Greater Letaba Local Municipality,-23.473183791480036,30.08492324312962,25.795043888128227,22.74841458265496,0.3531106532049577,-0.3106239323386196,0.7381439985910119,0.06274400446179586,24.746645380929504,19.999999999999996
Jan 2025,LIM332_13,Greater Letaba Local Municipality,-23.37618863453926,30.12564536396703,26.027392115241362,22.718618237630707,0.35774847294511974,-0.281254372418255,0.7218481994580891,0.0,109.83460092279273,20.0
Jan 2025,LIM332_14,Greater Letaba Local Municipality,-23.539597808233268,30.199535523606407,27.035951323079047,23.196331337737497,0.3484416349616478,-0.31872775869050474,0.6912012440125437,0.19974844067679792,23.494218852529883,19.99999999999999
Jan 2025,LIM332_15,Greater Letaba Local Municipality,-23.345783568838854,30.172958180209513,26.868540039996553,23.257660532282447,0.3572745913119422,-0.2791361116840056,0.6405129075732543,0.00678201895487349,157.31650183522538,20.0
Jan 2025,LIM332_16,Greater Letaba Local Municipality,-23.39734360190672,30.238910603232465,27.669124736500315,23.547152222368506,0.3520954976649689,-0.29582928558826077,0.6269670631825273,0.13642745709828394,105.5049070771869,20.0
Jan 2025,LIM332_17,Greater Letaba Local Municipality,-23.33970976825411,30.23424508911532,27.253390082728036,23.41740552606638,0.3578077129185485,-0.28373248932493766,0.6269157530014123,0.02021539548022599,127.16411867494917,20.0
Jan 2025,LIM332_18,Greater Letaba Local Municipality,-23.4108891587601,30.196139152263125,27.73241591410695,23.418967692717406,0.3527219479909393,-0.29095760956300637,0.6000095120883929,0.08259490208948693,135.50420891086122,20.0
Jan 2025,LIM332_19,Greater Letaba Local Municipality,-23.435123282572746,30.361578238136442,28.389878097080263,23.81835676886542,0.3497665182568934,-0.2836818721022897,0.6264680754352031,0.02862669245647969,135.19694962192327,20.0
Jan 2025,LIM332_20,Greater Letaba Local Municipality,-23.4697531350055,30.329015492287578,29.249735990949407,23.59459558415399,0.34367626595669254,-0.2918041364195983,0.5200840608390817,0.015492479927626377,151.1738110922452,20.0
Jan 2025,LIM332_21,Greater Letaba Local Municipality,-23.497474121040963,30.36555116721795,29.246590065763478,23.676482823594817,0.34187589981272115,-0.28333355663900717,0.5420040082412435,0.030530061809327578,131.69396265131186,20.0
Jan 2025,LIM332_22,Greater Letaba Local Municipality,-23.389171918471284,30.481534282783393,27.91179374738298,24.239406531649173,0.34976427094231005,-0.31540791459102685,0.6743527300835473,0.01960397342280113,120.7776592859712,20.0
Jan 2025,LIM332_23,Greater Letaba Local Municipality,-23.41492144941663,30.41422340718731,28.4741299252002,23.902187472702476,0.35200096739436587,-0.29285499796888004,0.6311254164497658,0.0,79.75756859527753,20.0
Jan 2025,LIM332_24,Greater Letaba Local Municipality,-23.466234239291836,30.463200795638826,29.21672083691852,24.07782075489258,0.34198774889439676,-0.2897638949264126,0.6061471063500261,0.11109963861641715,95.75381577696221,20.0
Jan 2025,LIM332_25,Greater Letaba Local Municipality,-23.524972623943995,30.603391841391534,28.088450985364776,24.903690618695396,0.3278414449704426,-0.31333782195518606,0.646325819163687,0.06659125738889295,39.94216330994617,20.0
Jan 2025,LIM332_26,Greater Letaba Local Municipality,-23.455609156199753,30.60685400013344,28.289341978718696,24.853648463044227,0.32782359491188456,-0.2968116501818857,0.6817279982853335,0.07674721366652908,38.53266136598039,20.0
Jan 2025,LIM332_27,Greater Letaba Local Municipality,-23.52599482791676,30.492012516297752,28.701294963589305,24.222101285272707,0.339640473527925,-0.2923556168557305,0.6670378143014839,0.04644507134388159,71.44848766898525,20.0
Jan 2025,LIM332_28,Greater Letaba Local Municipality,-23.421653992849553,30.2831015527261,27.890545158846717,23.732936587132887,0.35059026372137597,-0.30317658920082,0.6342697285935541,0.06718784571133564,116.79660589254475,20.0
Jan 2025,LIM332_29,Greater Letaba Local Municipality,-23.675017929888988,30.13110786581389,25.913226637304888,22.64890734156845,0.38090153328550813,-0.3197625862158976,0.7320021886081562,0.08789260385005064,39.27745720644877,10.0
Jan 2025,LIM332_30,Greater Letaba Local Municipality,-23.544696116468202,30.368103890790568,28.22609755260246,23.587954568998864,0.34166240410257465,-0.27601911530014156,0.6029690697674419,0.07550387596899223,132.93062963884194,20.0
Jan 2025,LIM333_1,Greater Tzaneen Local Municipality,-23.57635748619108,30.432556731596527,28.594103748219304,23.820842349115917,0.3392706150535631,-0.28737054865870054,0.6337853712291658,0.05652233803204921,130.2986833299591,20.0
Jan 2025,LIM333_2,Greater Tzaneen Local Municipality,-23.592525586168563,30.563895296249218,28.68553499109135,24.747838694484862,0.3301396010754967,-0.30140609867803725,0.5859181052676917,0.06981952879355643,114.00121771672937,20.0
Jan 2025,LIM333_3,Greater Tzaneen Local Municipality,-23.648945119047912,30.54209796772461,28.78137996064743,24.68564266214433,0.3317280991872933,-0.311757946153058,0.6127946710844204,0.07731069234486089,107.22352596892605,20.0
Jan 2025,LIM333_4,Greater Tzaneen Local Municipality,-23.631907855040875,30.476454754906523,29.329108113828443,24.301640940101798,0.33681777209979097,-0.28999532942823053,0.5560772123387033,8.398869970222186E-4,180.9680414054789,20.0
Jan 2025,LIM333_5,Greater Tzaneen Local Municipality,-23.728448683700506,30.486502604275756,28.860534225515647,24.483320615317815,0.33541240293744745,-0.3176218425919551,0.6293239478345855,0.1607110133773135,199.47233706445263,20.0
Jan 2025,LIM333_6,Greater Tzaneen Local Municipality,-23.66507705282151,30.437213565700834,28.664894783922858,23.993813257230837,0.34060809278267595,-0.2980622160315054,0.6370390229647965,0.05246149614961495,178.40849260425637,20.0
Jan 2025,LIM333_7,Greater Tzaneen Local Municipality,-23.639795597643822,30.38054257402796,27.17894485143152,23.668159556832624,0.34127146615318865,-0.29156457938612057,0.6825504464688371,0.0,183.19916730440318,20.0
Jan 2025,LIM333_8,Greater Tzaneen Local Municipality,-23.664479373125662,30.338429110134864,27.480845524717946,23.321696884617218,0.34689227946194495,-0.2600035555799064,0.6452226525198939,0.0,478.7786538235944,10.0
Jan 2025,LIM333_9,Greater Tzaneen Local Municipality,-23.664013705876975,30.30107584511168,26.688148306816455,23.265581477377467,0.34711462738013055,-0.2752255670341701,0.6660099054410168,0.0,549.6615559824326,10.0
Jan 2025,LIM333_10,Greater Tzaneen Local Municipality,-23.693499103303502,30.303504507834674,28.789032503327896,23.305971153833582,0.3483753614528205,-0.2789124561834705,0.6200938372093024,0.0,1208.9710176043038,10.0
Jan 2025,LIM333_11,Greater Tzaneen Local Municipality,-23.699125271762103,30.37498111222891,28.951887799852564,23.736339240102673,0.3446918990936257,-0.2880269659810732,0.6334917319749217,0.14039408866995073,226.4995925202972,20.0
Jan 2025,LIM333_12,Greater Tzaneen Local Municipality,-23.739870516019064,30.410340905225276,29.96281138671504,23.981208033687466,0.34275864602192124,-0.29280594406353727,0.583103026926648,0.034168987929433604,328.8537776573102,20.0
Jan 2025,LIM333_13,Greater Tzaneen Local Municipality,-23.769882976145787,30.323246010343688,27.463294808882956,23.76662314053843,0.3524468206715879,-0.3288319341109543,0.7278494242589676,0.043390351409276565,38.5233010762205,20.0
Jan 2025,LIM333_14,Greater Tzaneen Local Municipality,-23.785406553076218,29.998179029965,24.431283441118808,21.275417711893056,0.4123162547717175,-0.36722243757999923,0.7158991297823541,0.020448577209522593,17.474997266627383,10.000000000000005
Jan 2025,LIM333_15,Greater Tzaneen Local Municipality,-23.835474987646123,30.164861431210195,27.79601789736654,23.07255637372711,0.4188741772807954,-0.35223812108685987,0.6677735138004249,0.09736123748862603,396.2244928420749,10.0
Jan 2025,LIM333_16,Greater Tzaneen Local Municipality,-23.918027618776986,30.098110216992648,25.528696212934552,21.922065097674928,0.4152106838809749,-0.388125722799561,0.7734850039571423,0.02333952270790211,24.38626821074667,10.0
Jan 2025,LIM333_17,Greater Tzaneen Local Municipality,-23.853796561792635,30.26789450911812,27.286055219960307,23.83877927105854,0.363139999618382,-0.35944400530978743,0.7433246706560086,0.09851292814718883,121.65446456381066,10.0
Jan 2025,LIM333_18,Greater Tzaneen Local Municipality,-23.927698677710367,30.259963898375958,30.51757572396579,23.93194268496117,0.3548945951042831,-0.34640509805598363,0.6016321135243659,0.26300419784632234,478.7405257031774,40.0
Jan 2025,LIM333_19,Greater Tzaneen Local Municipality,-23.882395548347517,30.293724193018587,28.64536859708922,24.069955423826855,0.3526088140344107,-0.3151676839097542,0.6228983893557424,0.0854341736694678,1403.351231685811,50.0
Jan 2025,LIM333_20,Greater Tzaneen Local Municipality,-23.899409616231853,30.277271337891218,30.584568579274485,24.069955423826855,0.3526088140344107,-0.3083341732171078,0.5256255166931636,0.03179650238473767,1872.4398730100618,50.0
Jan 2025,LIM333_21,Greater Tzaneen Local Municipality,-23.89117787177486,30.31317602021816,29.79587829446425,24.069955423826855,0.3526088140344107,-0.3016265740956496,0.5566129296235681,0.11947626841243865,1771.2298201444828,50.0
Jan 2025,LIM333_22,Greater Tzaneen Local Municipality,-23.953740950237883,30.33135940173563,28.23853244449837,23.730543974366288,0.3453445936576396,-0.333557623307791,0.6819169210929877,0.1669454900320647,157.865055857161,20.0
Jan 2025,LIM333_23,Greater Tzaneen Local Municipality,-23.87551025573305,30.464172812835713,27.819524507338194,24.181932463575738,0.3324658837036902,-0.3271597479477928,0.7234257118112555,0.05516749499043369,29.773894670933597,19.999999999999993
Jan 2025,LIM333_24,Greater Tzaneen Local Municipality,-23.921189309593075,30.311023783286934,28.990455808579966,24.045176474388636,0.3522612227664858,-0.3268768098620122,0.6506751284754251,0.08130188430623271,362.41914576981134,20.0
Jan 2025,LIM333_25,Greater Tzaneen Local Municipality,-23.967129879467414,30.400909994589668,27.864527976575847,23.918968893203264,0.3375969643242064,-0.323683483884443,0.6960298854944759,0.0887417810976428,103.93791920544932,20.0
Jan 2025,LIM333_26,Greater Tzaneen Local Municipality,-24.07223862367739,30.351583354421766,28.3449739906079,23.271438167451247,0.35404524013564526,-0.3558360723788033,0.7080915633231716,0.11374197176428806,54.798848481571206,19.999999999999996
Jan 2025,LIM333_27,Greater Tzaneen Local Municipality,-24.068187746167904,30.266096558890787,27.4647229055425,22.66992109834267,0.36478689605599046,-0.34454524789426716,0.6824761215519856,0.14981812670506214,178.69832424018003,30.0
Jan 2025,LIM333_28,Greater Tzaneen Local Municipality,-24.012254495249287,30.32770937622494,30.141408353758965,23.465652059390905,0.34516917039999595,-0.3262239168081444,0.5973866411193297,0.20773549594510288,280.9708173778653,40.0
Jan 2025,LIM333_29,Greater Tzaneen Local Municipality,-23.998394327222382,30.29184754631959,31.290843976608212,23.45804976186446,0.34464516178254156,-0.3403577581727714,0.5485667017543859,0.2782456140350877,905.9606872420561,50.0
Jan 2025,LIM333_30,Greater Tzaneen Local Municipality,-23.990427880761025,30.27672278758298,30.602414794331175,23.45804976186446,0.34464516178254156,-0.3356591001039675,0.5687603136882128,0.1311787072243346,1007.7799702778514,50.0
Jan 2025,LIM333_31,Greater Tzaneen Local Municipality,-23.97385833358037,30.268467630765684,30.64467400540752,23.45804976186446,0.34464516178254156,-0.2996979676972673,0.5516606604866744,0.09154113557358054,2456.08490306284,50.0
Jan 2025,LIM333_32,Greater Tzaneen Local Municipality,-23.960638737328008,30.254297492157406,29.899161323150356,23.189706621935827,0.3580655099960167,-0.33862230356881284,0.6336841010656584,0.29666552079752495,569.3197886334991,40.0
Jan 2025,LIM333_33,Greater Tzaneen Local Municipality,-24.034430290617,30.21130967660359,26.679144022514688,22.427669146787853,0.37572694767043513,-0.34652215851196033,0.7144725259784402,0.0559871807322521,104.31990179325557,20.0
Jan 2025,LIM333_34,Greater Tzaneen Local Municipality,-24.003995273606172,30.172156614138693,26.892851021477817,22.36731482051338,0.3855304355204496,-0.3471166035314231,0.7383372552968666,0.038266333682429717,169.36249151856003,10.0
Jan 2025,LIM333_35,Greater Tzaneen Local Municipality,-24.011066257759357,30.257502898094266,29.42075324972347,23.325050703046525,0.35094420251728053,-0.3576696126197139,0.6485270018244477,0.1836610581796067,665.9536068206708,20.0
Jan 2025,LIM334_1,Ba-Phalaborwa Local Municipality,-23.951455588608102,31.049175508956118,29.887499337704515,25.762626343952107,0.29556776128875006,-0.2682230691419026,0.5288574061196106,0.0,1583.8254274948738,50.0
Jan 2025,LIM334_2,Ba-Phalaborwa Local Municipality,-24.00655770766922,31.140865742302974,28.514350778603553,25.93907484594687,0.2916080976548196,-0.23129886619483556,0.4722852616651771,0.009130113835036324,89.53936681765487,20.0
Jan 2025,LIM334_3,Ba-Phalaborwa Local Municipality,-23.9114432332533,31.04918713756147,29.94969412452014,25.70066306359001,0.28440936746646117,-0.2686034172295808,0.5431112669003507,0.10015022533800702,1049.3727846592983,50.0
Jan 2025,LIM334_4,Ba-Phalaborwa Local Municipality,-23.933073319095243,31.039319233119972,30.484158415841605,25.57552241749068,0.29052540868358917,-0.23749880802513348,0.47110705445544554,0.0,2142.1166144975336,50.0
Jan 2025,LIM334_5,Ba-Phalaborwa Local Municipality,-23.933224324595226,31.03052690733359,30.69486728303017,25.564770717005615,0.2910508801860194,-0.2456591851962633,0.49960198329853867,0.0,2196.874187286313,50.0
Jan 2025,LIM334_6,Ba-Phalaborwa Local Municipality,-23.945029359839566,31.01728861785719,30.050896616541376,25.589972769279054,0.2947876930128873,-0.2750083238356992,0.5155495789473683,0.14421052631578946,1828.5387831487153,50.0
Jan 2025,LIM334_7,Ba-Phalaborwa Local Municipality,-23.927437786233256,31.019600485722073,30.27310267857148,25.564770717005615,0.2910508801860194,-0.24819892581685313,0.46760078125,0.0,1925.8655313152958,60.0
Jan 2025,LIM334_8,Ba-Phalaborwa Local Municipality,-23.957825585731086,30.953096940373293,28.14396722683748,25.542899336705737,0.30169030645040945,-0.32045774687421663,0.6720509932897755,0.01125728412502207,105.46229850585762,20.0
Jan 2025,LIM334_9,Ba-Phalaborwa Local Municipality,-23.969583547990073,31.012228955771004,29.47800960494041,25.660480686367347,0.30469428927002057,-0.3038689911501043,0.5780880326764362,0.06248947279770929,410.64389506103265,20.0
Jan 2025,LIM334_10,Ba-Phalaborwa Local Municipality,-24.043604380918424,31.047415388982554,28.21125567920533,25.760942613735835,0.2948065118905234,-0.32312521948756173,0.6446082287386096,0.00611934965159907,46.023637443403786,20.0
Jan 2025,LIM334_11,Ba-Phalaborwa Local Municipality,-23.710213045149533,31.426646646916744,30.544695285233054,26.475787301227808,0.2710014056149748,-0.3115486961530515,0.5808515053252327,0.0,1.46930238537231,19.999999999999996
Jan 2025,LIM334_12,Ba-Phalaborwa Local Municipality,-23.86808451075784,31.114668962929795,27.83699713513795,25.86943051433149,0.27761897128857754,-0.30308834930258594,0.6551896893835408,6.266038073640863E-4,33.38886157137583,20.0
Jan 2025,LIM334_13,Ba-Phalaborwa Local Municipality,-23.89315443409711,31.073120802812163,29.701371460395418,25.76716973989661,0.2811589641308219,-0.2806024965014668,0.5495919292144028,0.18739770867430441,523.3148216939155,30.0
Jan 2025,LIM334_14,Ba-Phalaborwa Local Municipality,-23.867965035571782,31.07481764382757,29.88336697213322,25.771612954908846,0.28094180937736263,-0.24980890976073747,0.46928943329397876,0.0,1887.4664540836911,50.0
Jan 2025,LIM334_15,Ba-Phalaborwa Local Municipality,-23.85854000118691,31.08722456316506,29.26616157162457,25.77239495082553,0.2809143548847871,-0.2903231179725524,0.5232300332383665,0.17901234567901234,1167.734445565082,50.0
Jan 2025,LIM334_16,Ba-Phalaborwa Local Municipality,-23.864076203251297,31.050008443464126,30.272308775453965,25.701127812656264,0.2844196989120738,-0.2688358477490119,0.4718090157154673,0.43176178660049624,1132.2921324598144,50.0
Jan 2025,LIM334_17,Ba-Phalaborwa Local Municipality,-23.75843410536418,31.044063818614745,28.154282634055626,25.933710803901207,0.2822283767552456,-0.29760527112158275,0.6292358883959227,0.01036990087853659,19.95158046295212,20.0
Jan 2025,LIM334_18,Ba-Phalaborwa Local Municipality,-23.876379189321426,30.736954767150433,27.85589399053442,25.174396439491236,0.30957971150866304,-0.32761688867145516,0.6964559633075736,0.008460207248803659,3.6279729255964406,19.999999999999993
Jan 2025,LIM334_19,Ba-Phalaborwa Local Municipality,-23.94041231862941,31.062995414632955,29.480345586050834,25.77401292392642,0.28604366949024446,-0.27285923180412053,0.6083531358131491,0.0,483.0409814776182,20.0
Jan 2025,LIM335_1,Maruleng Local Municipality,-24.393664286310532,31.051780982292705,27.884810950521647,25.05892980998646,0.2745285107446953,-0.36237384234988335,0.710742961796722,0.0037285732159986662,4.21276647036486,19.999999999999996
Jan 2025,LIM335_2,Maruleng Local Municipality,-24.429768422031916,30.835231918664086,27.680084855125404,24.319163096837887,0.2780017870586948,-0.36029396118947216,0.7396703079869719,0.03985292008931316,11.54922609874603,20.000000000000007
Jan 2025,LIM335_3,Maruleng Local Municipality,-24.31965614854146,30.701707339835817,29.771207588861444,25.28442007806225,0.28413846909820956,-0.33873257919925304,0.6600417196602478,0.0,88.50075690850005,20.0
Jan 2025,LIM335_4,Maruleng Local Municipality,-24.400473378314665,30.557676700795838,28.483152009986128,23.705678856515608,0.28860425521397765,-0.37718406520131775,0.7292993230731247,0.009958437924365255,61.215025062662065,20.0
Jan 2025,LIM335_5,Maruleng Local Municipality,-24.3334888403045,30.593682201994838,30.646323897103734,24.746410566449295,0.2973347735886786,-0.3519107316499394,0.5927367674338715,0.017931982136722778,112.62222646097406,20.0
Jan 2025,LIM335_6,Maruleng Local Municipality,-24.16559798517244,30.735476864430325,28.508230868059638,25.117582474668136,0.2983160086566971,-0.3570383321738395,0.6954885605891845,0.013807021452253335,3.9146956891151343,19.99999999999999
Jan 2025,LIM335_7,Maruleng Local Municipality,-24.331934551533763,30.511451308989535,29.12142925230596,24.03073117387759,0.3421333936791506,-0.36420349091948834,0.6521686887254902,0.030358734402852045,68.80598900903706,20.0
Jan 2025,LIM335_8,Maruleng Local Municipality,-24.313985756505367,30.45750321507363,28.054546343251445,23.648448034338305,0.34241619141702156,-0.35376596514666164,0.6587512780286221,0.029233948113568536,107.57076373110723,20.0
Jan 2025,LIM335_9,Maruleng Local Municipality,-24.246577636816866,30.476313413357296,30.124049639072464,24.266019556423903,0.3394753770779953,-0.3791803071069335,0.6562955188141388,0.03990877993158493,168.53536135885597,20.0
